id,name,price,original_price,discount_rate,quantity_sold,rating_average,category,platform,seller,url,da_kiem_tra_gia_ao
KAG_279437167,"Sách Hẹn Gặp Lại, Quốc Vương Của Tôi - Tập 7",125300.0,179000.0,0.3,52,4.6,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-hen-gap-lai-quoc-vuong-cua-toi-tap-7-p279437167.html?spid=279437172,False
KAG_279414086,Sách Viết Cũng Là Học - Writing to learn,135200.0,169000.0,0.2,114,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-viet-cung-la-hoc-writing-to-learn-p279414086.html?spid=279414087,False
KAG_279321804,Sách Chờ Ngày Bình Yên,83300.0,119000.0,0.3,67,4.5,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-cho-ngay-binh-yen-p279321804.html?spid=279321805,False
KAG_279313607,Bộ Sách Tô Màu 6 Cuốn Họa Sĩ Nhí Vẽ Thế Giới,14000.0,20000.0,0.3,0,0.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/bo-sach-to-mau-6-cuon-hoa-si-nhi-ve-the-gioi-p279313607.html?spid=279313712,False
KAG_278966679,Sách - Phương Pháp Đặt Câu Hỏi Của Socrates - Khai Mở Tư Duy Phản Biện Và Hiểu Biết Sâu Sắc,93500.0,110000.0,0.15,407,4.6,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-phuong-phap-dat-cau-hoi-cua-socrates-khai-mo-tu-duy-phan-bien-va-hieu-biet-sau-sac-p278966679.html?spid=278966681,False
KAG_278949619,Quý tộc nhà nông,61000.0,65000.0,0.06,182,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/quy-toc-nha-nong-01-tang-kem-the-bai-quy-toc-p278949619.html?spid=278949622,False
KAG_278860289,Sách Nguyễn Nhật Ánh - Cô Bé Hàng Xóm Và Bốn Viên Kẹo - Bìa Cứng - Tặng Kèm Random 1 Trong 4 Mẫu Bookmark + Sticker + Sổ Vẽ,174000.0,200000.0,0.13,222,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-co-be-hang-xom-va-bon-vien-keo-bia-cung-tang-kem-random-1-trong-4-mau-bookmark-sticker-so-ve-p278860289.html?spid=278860290,False
KAG_278838097,Sách Tính Bản Ác (M. Scott Peck) - Tuệ Tri,129000.0,185000.0,0.3,521,4.7,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tinh-ban-ac-p278838097.html?spid=278838098,False
KAG_278724728,Sách Giải Mã Tâm Lý Hành Vi Về Tiền,156400.0,239000.0,0.35,874,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-giai-ma-tam-ly-hanh-vi-ve-tien-p278724728.html?spid=278724729,False
KAG_278690049,"Sách Giáo Trình Destination Grammar & Vocabulary B1, B2, C1&C2 (Phân Loại Lẻ)",143000.0,178000.0,0.2,409,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-giao-trinh-destination-grammar-vocabulary-b1-b2-c1-c2-kem-dap-an-phan-loai-le-p278690049.html?spid=278746460,False
KAG_278572376,Combo Perman - Cậu Bé Siêu Nhân,166250.0,175000.0,0.05,186,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/combo-perman-cau-be-sieu-nhan-p278572376.html?spid=278572844,False
KAG_278492587,Sách Kính Vạn Hoa - Bộ 18 Tập [ Phiên Bản Mới,61920.0,86000.0,0.28,179,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-kinh-van-hoa-bo-18-tap-phien-ban-moi-p278492587.html?spid=278492592,False
KAG_277728224,"Sách Nói Chuyện Là Bản Năng, Giữ Miệng Là Tu Dưỡng, Im Lặng Là Trí Tuệ",119100.0,189000.0,0.37,7985,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-noi-chuyen-la-ban-nang-giu-mieng-la-tu-duong-im-lang-la-tri-tue-p277728224.html?spid=212356653,False
KAG_277622005,Sách Boxset Cá Voi Đêm Bão Và Những Câu Chuyện Khác (5 Cuốn),208000.0,260000.0,0.2,168,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-boxset-ca-voi-dem-bao-va-nhung-cau-chuyen-khac-5-cuon-p277622005.html?spid=277622008,False
KAG_277599506,Sách Đôi mắt của Mona,260260.0,338000.0,0.23,520,4.7,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-doi-mat-cua-mona-p277599506.html?spid=277599509,False
KAG_276960030,Sách Khi Mọi Điều Không Như Ý,83930.0,109000.0,0.23,3032,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-khi-moi-dieu-khong-nhu-y-p276960030.html?spid=276960033,False
KAG_276944781,Sách Công Cụ Của Những Người Khổng Lồ,310000.0,395000.0,0.22,203,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-cong-cu-cua-nhung-nguoi-khong-lo-p276944781.html?spid=277347896,False
KAG_276471716,Sách Cách Sống,67300.0,99000.0,0.32,886,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-cach-song-p276471716.html?spid=276471719,False
KAG_276285600,Phù thủy và dã thú,49000.0,55000.0,0.11,109,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/phu-thuy-va-da-thu-p276285600.html?spid=276885653,False
KAG_273349964,Cecilia & Lawrence ( Chọn Tập Lẻ),38000.0,40000.0,0.05,84,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/combo-cecilia-lawrence-p273349964.html?spid=278690548,False
KAG_273219497,Series các tập Moriarty the patriot,40000.0,45000.0,0.11,763,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/series-cac-tap-moriarty-the-patriot-p273219497.html?spid=274971985,False
KAG_272367381,Sách Trốn Lên Mái Nhà Để Khóc,57000.0,95000.0,0.4,2875,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tron-len-mai-nha-de-khoc-p272367381.html?spid=272367383,False
KAG_271916321,"	 Sách Mùa hè không tên (Nguyễn Nhật Ánh) - Tặng kèm Bookmark, Tranh màu",103500.0,130000.0,0.2,5569,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-mua-he-khong-ten-nguyen-nhat-anh-tang-kem-bookmark-tranh-mau-cho-ca-2-phien-ban-tang-them-ngau-nhien-1-trong-2-lot-ly-cho-ban-bia-cung-p271916321.html?spid=271916323,False
KAG_251255482,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 26 (Tái Bản),23750.0,25000.0,0.05,31,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/doraemon-chu-meo-may-den-tu-tuong-lai-tap-26-tai-ban-2023-p251255482.html?spid=251255484,False
KAG_220665663,Sách 30 Tuổi - Mọi Thứ Chỉ Mới Bắt Đầu,103950.0,135000.0,0.23,2765,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-30-tuoi-moi-thu-chi-moi-bat-dau-p220665663.html?spid=220665664,False
KAG_205942263,Sách Tận Hưởng Hành Trình Nuôi Con Sữa Mẹ,116250.0,155000.0,0.25,2618,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tan-huong-hanh-trinh-nuoi-con-sua-me-p205942263.html?spid=205942266,False
KAG_202450677,Chú Thuật Hồi Chiến Tập 8,28000.0,30000.0,0.07,2629,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/chu-thuat-hoi-chien-tap-8-p202450677.html?spid=202450681,False
KAG_186290796,Sách Còn chút gì để nhớ (Tái Bản 2022),38950.0,43000.0,0.09,1211,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-con-chut-gi-de-nho-tai-ban-2022-p186290796.html?spid=186290799,False
KAG_186286190,Sách Mắt Biếc (Tái Bản 2022),40850.0,43000.0,0.05,690,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-mat-biec-tai-ban-2022-p186286190.html?spid=186286191,False
KAG_170708233,Sách Thay Đổi Tí Hon - Hiệu Quả Bất Ngờ Atomic Habits (Tái Bản Lần 4),129000.0,189000.0,0.32,12362,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-thay-doi-ti-hon-hieu-qua-bat-ngo-atomic-habits-tai-ban-lan-4-p170708233.html?spid=170708234,False
KAG_168662171,Sách Vừa Nhắm Mắt Vừa Mở Cửa Số,63000.0,75000.0,0.16,2980,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-vua-nham-mat-vua-mo-cua-so-p168662171.html?spid=168662172,False
KAG_95289208,Sách Người Bà Tài Giỏi Vùng Saga,96000.0,128000.0,0.25,5601,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-nguoi-ba-tai-gioi-vung-saga-p95289208.html?spid=95289212,False
KAG_82996522,Sách Tư Bản Thế Kỷ 21,231000.0,300000.0,0.23,1415,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tu-ban-the-ky-21-p82996522.html?spid=82996523,False
KAG_50322710,Sách 48 Nguyên Tắc Chủ Chốt Của Quyền Lực (Tái Bản 2020),167000.0,200000.0,0.17,9469,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-48-nguyen-tac-chu-chot-cua-quyen-luc-tai-ban-2020-p50322710.html?spid=51830751,False
KAG_50263061,Combo Thám Tử Lừng Danh Conan Tập 21 - 30 (Bộ 10 cuốn),237500.0,250000.0,0.05,826,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/combo-tham-tu-lung-danh-conan-tap-21-30-bo-10-cuon-p50263061.html?spid=58806027,False
KAG_7369223,Sách Cho Tôi Xin Một Vé Đi Tuổi Thơ,68400.0,90000.0,0.24,21463,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-cho-toi-xin-mot-ve-di-tuoi-tho-bia-mem-tai-ban-p7369223.html?spid=7369225,False
KAG_3304875,Sách Điều Kỳ Diệu Của Tiệm Tạp Hóa NAMIYA (Tái Bản),107030.0,139000.0,0.23,35127,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-dieu-ky-dieu-cua-tiem-tap-hoa-namiya-tai-ban-p3304875.html?spid=3304877,False
KAG_1215677,Sách Từ Những Hạt Mầm: Hột Điều Của Sóc,11500.0,15000.0,0.23,913,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tu-nhung-hat-mam-hot-dieu-cua-soc-p1215677.html?spid=1215947,False
KAG_997535,Sách Gọi Em Bằng Tên Anh - Call Me By Your Name,92000.0,115000.0,0.2,9260,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-goi-em-bang-ten-anh-call-me-by-your-name-p997535.html?spid=1002143,False
KAG_633125,Sách Lĩnh Nam Chích Quái,266000.0,350000.0,0.24,5831,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-linh-nam-chich-quai-p633125.html?spid=633134,False
KAG_279358057,Sách Làm Dâu Nhà Giáo,137400.0,229000.0,0.4,33,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-lam-dau-nha-giao-p279358057.html?spid=279359159,False
KAG_279334959,Sách Tiếng Lòng Khó Giấu (Tập 2),118300.0,169000.0,0.3,123,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tieng-long-kho-giau-tap-2-p279334959.html?spid=279334936,False
KAG_279292547,Sách Dan Da Dan - Tập 7 + Special Cover,42750.0,45000.0,0.05,206,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-dan-da-dan-p279292547.html?spid=279557394,False
KAG_279236017,Hồn Oda Da Shiba,48900.0,55000.0,0.11,44,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/hon-oda-da-shiba-p279236017.html?spid=279307513,False
KAG_278963850,Kính Vạn Hoa Bộ Kỉ Niệm 30 Năm - Tặng Kèm 01 Sổ Tay Kính Vạn Hoa,172800.0,240000.0,0.28,124,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/kinh-van-hoa-bo-ki-niem-30-nam-tang-kem-p278963850.html?spid=278963990,False
KAG_278901566,Sách Đời Gió Bụi,180000.0,240000.0,0.25,330,4.6,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-doi-gio-bui-p278901566.html?spid=278901596,False
KAG_278892527,Sách Tokyo Aliens - [Chọn Tập Lẻ,38000.0,38000.0,0.0,183,4.5,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tokyo-aliens-chon-tap-le-p278892527.html?spid=279235141,False
KAG_278856940,Agatha Christie. Bí Mật Dinh Thự Chimneys,126000.0,160000.0,0.21,190,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/agatha-christie-bi-mat-dinh-thu-chimneys-p278856940.html?spid=278856944,False
KAG_278800709,Điểm Kỳ Dị Đã Cận Kề - Khi Con Người Hợp Nhất Với AI,169400.0,245000.0,0.31,210,4.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/diem-ky-di-da-can-ke-khi-con-nguoi-hop-nhat-voi-ai-p278800709.html?spid=278814823,False
KAG_278500643,Sách Động Từ Bất Quy Tắc & Ngữ Pháp Tiếng Anh Căn Bản,13860.0,18000.0,0.23,36,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-dong-tu-bat-quy-tac-ngu-phap-tieng-anh-can-ban-p278500643.html?spid=278500647,False
KAG_278489414,Sách Tư Duy Hệ Thống,103400.0,159000.0,0.35,645,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tu-duy-he-thong-p278489414.html?spid=278489416,False
KAG_278275295,Sách Chiến Binh Cầu Vồng (Tái Bản),103950.0,135000.0,0.23,801,4.6,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-chien-binh-cau-vong-tai-ban-p278275295.html?spid=278275298,False
KAG_278159678,Truyện tranh tâm lý học đường - Bí quyết học tập bứt phá (Sách bản quyền),36300.0,58000.0,0.37,38,0.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/truyen-tranh-tam-ly-hoc-duong-sach-ban-quyen-p278159678.html?spid=278159680,False
KAG_277827033,Sách Lần Đầu Làm Mẹ - Tổng Hợp Những Kiến Thức Mới Nhất Về Mang Thai Và Sinh Nở,194400.0,299000.0,0.35,271,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-lan-dau-lam-me-tong-hop-nhung-kien-thuc-moi-nhat-ve-mang-thai-va-sinh-no-p277827033.html?spid=277827036,False
KAG_277384364,Hồ Sơ Mật The Top Secret Season 0,49900.0,55000.0,0.09,398,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/ho-so-mat-the-top-secret-season-0-p277384364.html?spid=277690619,False
KAG_276933759,Combo Giáo Trình Chuẩn HSK 5 Tập 1 - Sách Bài Học và Bài tập (Bộ 2 cuốn),387000.0,466000.0,0.17,877,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/combo-giao-trinh-chuan-hsk-5-tap-1-sach-bai-hoc-va-bai-tap-bo-2-cuon-p276933759.html?spid=276949262,False
KAG_276305454,Sách Trường Tương Tư,143600.0,229000.0,0.37,122,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-truong-tuong-tu-p276305454.html?spid=276305547,False
KAG_275396866,Sách Tố Thư,303050.0,400000.0,0.24,359,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-to-thu-p275396866.html?spid=275396867,False
KAG_275212810,Sách MBA CƠ BẢN - Khóa Học Quản Trị Kinh Doanh Cấp Tốc Cho Người Bận Rộn - Tom Gorman (bìa mềm),205700.0,269000.0,0.24,322,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-mba-co-ban-khoa-hoc-quan-tri-kinh-doanh-cap-toc-cho-nguoi-ban-ron-tom-gorman-bia-mem-p275212810.html?spid=275860915,False
KAG_275034810,Sách Thánh Kinh Marketing,187600.0,268000.0,0.3,90,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-thanh-kinh-marketing-p275034810.html?spid=275034812,False
KAG_273200683,Series các tập Chu Du Ẩm Thực Tại Dị Giới Với Kĩ Năng Không Tưởng,38000.0,40000.0,0.05,229,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/chu-du-am-thuc-tai-di-gioi-voi-ki-nang-khong-tuong-p273200683.html?spid=274150466,False
KAG_272854044,Sách Tiếng Anh Giao Tiếp Bệnh Viện dành cho người mới bắt đầu - Tác giả BS. Đỗ Trung Kiên,169000.0,199000.0,0.15,1737,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tieng-anh-giao-tiep-benh-vien-danh-cho-nguoi-moi-bat-dau-tac-gia-bs-do-trung-kien-p272854044.html?spid=272854045,False
KAG_272447903,Sách Đừng nhặt bạn trai trong thùng rác,108100.0,169000.0,0.36,312,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-dung-nhat-ban-trai-trong-thung-rac-p272447903.html?spid=274323810,False
KAG_263070154,Sách Giải mã Hoóc-môn Dopamine,152460.0,198000.0,0.23,5450,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-giai-ma-hooc-mon-dopamine-p263070154.html?spid=263070155,False
KAG_262304692,Doraemon - Chú Mèo Máy Đến Từ Tương Lai Tập 37,21120.0,22000.0,0.04,55,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/doraemon-chu-meo-may-den-tu-tuong-lai-tap-37-p262304692.html?spid=262304695,False
KAG_242085691,Doraemon Tập 6: Nobita Và Cuộc Chiến Vũ Trụ [Tái Bản 2023],20900.0,22000.0,0.05,27,0.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/doraemon-tap-6-nobita-va-cuoc-chien-vu-tru-tai-ban-2023-p242085691.html?spid=242085692,False
KAG_195291930,Sách Bốn Thỏa Ước,100100.0,130000.0,0.23,4962,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-bon-thoa-uoc-p195291930.html?spid=195291931,False
KAG_190861557,Sách Yêu Những Ngày Nắng Chẳng Ghét Những Ngày Mưa,52800.0,132000.0,0.6,6063,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-yeu-nhung-ngay-nang-chang-ghet-nhung-ngay-mua-p190861557.html?spid=190861559,False
KAG_139303869,Sách Nghệ Thuật Tinh Tế Của Việc Đếch Quan Tâm (Tái Bản),89000.0,128000.0,0.3,6221,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-nghe-thuat-tinh-te-cua-viec-dech-quan-tam-tai-ban-p139303869.html?spid=139303870,False
KAG_87391039,Sách Thuật Yêu Đương (Tái Bản),98000.0,120000.0,0.18,1999,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-thuat-yeu-duong-tai-ban-p87391039.html?spid=87391040,False
KAG_74021317,Sách Cây Cam Ngọt Của Tôi,93750.0,125000.0,0.25,77214,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-cay-cam-ngot-cua-toi-p74021317.html?spid=74021318,False
KAG_57325187,Sách Người Giàu Có Nhất Thành Babylon (Tái Bản 2020),75460.0,98000.0,0.23,18227,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-nguoi-giau-co-nhat-thanh-babylon-tai-ban-2020-p57325187.html?spid=57325188,False
KAG_48629535,Sách Ngày Xưa Có Một Chuyện Tình (Tái Bản),106875.0,135000.0,0.21,5870,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-ngay-xua-co-mot-chuyen-tinh-tai-ban-p48629535.html?spid=48629536,False
KAG_14643411,Sách Điều Kỳ Diệu (Tái Bản),148000.0,180000.0,0.18,3965,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-dieu-ky-dieu-tai-ban-p14643411.html?spid=14643412,False
KAG_10866305,Sách Tư Duy Pháp Lý Của Luật Sư (Tái Bản),205000.0,260000.0,0.21,2431,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tu-duy-phap-ly-cua-luat-su-tai-ban-p10866305.html?spid=10866306,False
KAG_10866303,Sách Agatha Christie - Vụ Ám Sát Ông Roger Ackroyd (Tái Bản),124000.0,150000.0,0.17,2555,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-agatha-christie-vu-am-sat-ong-roger-ackroyd-tai-ban-p10866303.html?spid=10866304,False
KAG_10738198,Combo Danh Nhân Thế Giới (10 cuốn) - Tái Bản,225000.0,300000.0,0.25,6954,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/combo-danh-nhan-the-gioi-10-cuon-tai-ban-p10738198.html?spid=10738199,False
KAG_8886007,Sách Ngàn Mặt Trời Rực Rỡ (Tái Bản),123200.0,160000.0,0.23,10959,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-ngan-mat-troi-ruc-ro-tai-ban-p8886007.html?spid=8886008,False
KAG_7982628,Sách Suối Nguồn (Tái Bản),303000.0,380000.0,0.2,13516,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-suoi-nguon-tai-ban-p7982628.html?spid=7982629,False
KAG_3954355,Sách Yêu Những Điều Không Hoàn Hảo,130130.0,169000.0,0.23,43450,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-yeu-nhung-dieu-khong-hoan-hao-p3954355.html?spid=3955615,False
KAG_279651026,Bộ Truyện BlueLock,864500.0,910000.0,0.05,8,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/bo-truyen-bluelock-p279651026.html?spid=278095444,True
KAG_279402825,Sách Mùa Nắng Ươm Mùi Bánh Thơm,77400.0,129000.0,0.4,8,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-mua-nang-uom-mui-banh-thom-p279402825.html?spid=279402826,False
KAG_279398053,"Sách Khi Tóc Mai Đã Bạc, Người Có Còn Bên Ta",132300.0,189000.0,0.3,13,4.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-khi-toc-mai-da-bac-nguoi-co-con-ben-ta-p279398053.html?spid=279398068,False
KAG_279106083,Sách Thám tử ẩm thực Kamogawa,83000.0,110000.0,0.25,194,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tham-tu-am-thuc-kamogawa-p279106083.html?spid=279106227,False
KAG_278842696,Dị Văn Lục,136700.0,209000.0,0.35,69,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/di-van-luc-p278842696.html?spid=278842697,False
KAG_278817070,Sách Đâu Đó Ngoài Khơi Xa - Phần Tiếp Theo Của Ngôi Nhà Bên Bờ Biển Xanh Thẳm,160300.0,229000.0,0.3,182,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-dau-do-ngoai-khoi-xa-phan-tiep-theo-cua-ngoi-nha-ben-bo-bien-xanh-tham-p278817070.html?spid=278817072,False
KAG_278691939,Sách Khi Đàn Sếu Bay Về Phương Nam,130130.0,169000.0,0.23,353,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-khi-dan-seu-bay-ve-phuong-nam-p278691939.html?spid=278691940,False
KAG_278445062,Sách Thuyết Mặc Kệ Họ,131600.0,188000.0,0.3,491,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-thuyet-mac-ke-ho-p278445062.html?spid=278445063,False
KAG_278280386,Sách Chuyển Động Thông Minh Đa Ngữ Việt - Anh - Pháp (Giúp Trẻ Nhận Biết Thế Giới Xung Quanh Thật Trực Quan Và Sinh Động),87000.0,119000.0,0.27,35,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-chuyen-dong-thong-minh-da-ngu-viet-anh-phap-giup-tre-nhan-biet-the-gioi-xung-quanh-that-truc-quan-va-sinh-dong-p278280386.html?spid=278292237,False
KAG_278275160,Sách Agatha Christie. Tấm gương nứt vỡ: Một vụ án của Jane Marple,99000.0,125000.0,0.21,250,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-agatha-christie-tam-guong-nut-vo-mot-vu-an-cua-jane-marple-p278275160.html?spid=278275162,False
KAG_278229522,Boxset Nguyên Tội Của Takopi (2 Tập),95000.0,100000.0,0.05,107,4.7,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/boxset-nguyen-toi-cua-takopi-2-tap-tang-kem-standee-giay-boi-p278229522.html?spid=278229523,False
KAG_278110636,Sách Kẻ Trộm Cà Chua,73400.0,96000.0,0.24,574,4.7,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-ke-trom-ca-chua-p278110636.html?spid=278110639,False
KAG_277812999,Sách Hồ Sơ Máu- Vén Màn 13 Vụ Án Rúng Động Mọi Thời Đại,97300.0,139000.0,0.3,133,4.5,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-ho-so-mau-ven-man-13-vu-an-rung-dong-moi-thoi-dai-p277812999.html?spid=277813000,False
KAG_277499422,Sách 5 Bài Học Của Ben Hogan: Những Nguyên Tắc Cơ Bản Hiện Đại Của Golf,257800.0,399000.0,0.35,73,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-5-bai-hoc-cua-ben-hogan-nhung-nguyen-tac-co-ban-hien-dai-cua-golf-p277499422.html?spid=278094039,False
KAG_276860230,Doraemon Plus Tập 7 (Bản Bìa Gập),21600.0,22000.0,0.02,54,4.2,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/doraemon-plus-tap-7-ban-bia-gap-p276860230.html?spid=276860232,False
KAG_276833162,Sách Chuyện Con Mèo Dạy Hải Âu Bay,50400.0,70000.0,0.28,1048,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-chuyen-con-meo-day-hai-au-bay-p276833162.html?spid=276833165,False
KAG_276823777,Sách Tại sao các quốc gia thất bại,248000.0,310000.0,0.2,1018,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-tai-sao-cac-quoc-gia-that-bai-p276823777.html?spid=276823778,False
KAG_276159943,Sách NEXUS - Lược Sử Của Những Mạng Lưới Thông Tin Từ Thời Đại Đồ Đá Đến Trí Tuệ Nhân Tạo,215600.0,325000.0,0.34,2790,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-nexus-luoc-su-cua-nhung-mang-luoi-thong-tin-tu-thoi-dai-do-da-den-tri-tue-nhan-tao-p276159943.html?spid=276160116,False
KAG_274928291,Historie,40850.0,48000.0,0.15,492,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/historie-p274928291.html?spid=276285287,False
KAG_274844704,Sách Trong Đầu Có Giấu Con Voi,150000.0,215000.0,0.3,923,4.8,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-trong-dau-co-giau-con-voi-p274844704.html?spid=274844705,False
KAG_271535830,Shin - Cậu Bé Bút Chì - Tập 45,23750.0,25000.0,0.05,46,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/shin-cau-be-but-chi-tap-45-p271535830.html?spid=271535833,False
KAG_270234757,Sách Xứ Sở Miên Man,132000.0,220000.0,0.4,2409,5.0,Sách tiếng Việt,Kaggle,Tiki,https://tiki.vn/sach-xu-so-mien-man-p270234757.html?spid=270234760,False
